  0.15846531E+01 -0.17640068E+01
  0.15960869E+01 -0.17617135E+01
  0.16075208E+01 -0.17596181E+01
  0.16189547E+01 -0.17576351E+01
  0.16303885E+01 -0.17556887E+01
  0.16418224E+01 -0.17537265E+01
  0.16532563E+01 -0.17517285E+01
  0.16646901E+01 -0.17497054E+01
  0.16761240E+01 -0.17476904E+01
  0.16875579E+01 -0.17457256E+01
  0.16989917E+01 -0.17438518E+01
  0.17104256E+01 -0.17420999E+01
  0.17218595E+01 -0.17404888E+01
  0.17332933E+01 -0.17390234E+01
  0.17447272E+01 -0.17376967E+01
  0.17561611E+01 -0.17364914E+01
  0.17675949E+01 -0.17353821E+01
  0.17790288E+01 -0.17343380E+01
  0.17904627E+01 -0.17333254E+01
  0.18018965E+01 -0.17323096E+01
  0.18133304E+01 -0.17312572E+01
  0.18247643E+01 -0.17301374E+01
  0.18361981E+01 -0.17289239E+01
  0.18476320E+01 -0.17275957E+01
  0.18590659E+01 -0.17261382E+01
  0.18704997E+01 -0.17245435E+01
  0.18819336E+01 -0.17228107E+01
  0.18933675E+01 -0.17209462E+01
  0.19048013E+01 -0.17189625E+01
  0.19162352E+01 -0.17168781E+01
  0.19276691E+01 -0.17147168E+01
  0.19391029E+01 -0.17125066E+01
  0.19505368E+01 -0.17102792E+01
  0.19619707E+01 -0.17080691E+01
  0.19734045E+01 -0.17059127E+01
  0.19848384E+01 -0.17038468E+01
  0.19962723E+01 -0.17019061E+01
  0.20077061E+01 -0.17001195E+01
  0.20191400E+01 -0.16985051E+01
  0.20305739E+01 -0.16970650E+01
  0.20420078E+01 -0.16957810E+01
  0.20534416E+01 -0.16946101E+01
  0.20648755E+01 -0.16934797E+01
  0.20763094E+01 -0.16922818E+01
  0.20877432E+01 -0.16908719E+01
  0.20991771E+01 -0.16891034E+01
  0.21106110E+01 -0.16869157E+01
  0.21220448E+01 -0.16843987E+01
  0.21334787E+01 -0.16817365E+01
  0.21449126E+01 -0.16791108E+01
  0.21563464E+01 -0.16766632E+01
  0.21677803E+01 -0.16745017E+01
  0.21792142E+01 -0.16727203E+01
  0.21906480E+01 -0.16714146E+01
  0.22020819E+01 -0.16706861E+01
  0.22135158E+01 -0.16706213E+01
  0.22249496E+01 -0.16712482E+01
  0.22363835E+01 -0.16724997E+01
  0.22478174E+01 -0.16742245E+01
  0.22592512E+01 -0.16762253E+01
  0.22706851E+01 -0.16782869E+01
  0.22821190E+01 -0.16801895E+01
  0.22935528E+01 -0.16817341E+01
  0.23049867E+01 -0.16827942E+01
  0.23164206E+01 -0.16833552E+01
  0.23278544E+01 -0.16834940E+01
  0.23392883E+01 -0.16833218E+01
  0.23507222E+01 -0.16829435E+01
  0.23621560E+01 -0.16824444E+01
  0.23735899E+01 -0.16818909E+01
  0.23850238E+01 -0.16813340E+01
  0.23964576E+01 -0.16808111E+01
  0.24078915E+01 -0.16803476E+01
  0.24193254E+01 -0.16799573E+01
  0.24307592E+01 -0.16796427E+01
  0.24421931E+01 -0.16793969E+01
  0.24536270E+01 -0.16792053E+01
  0.24536270E+01 -0.18329945E+01
  0.24650774E+01 -0.18340740E+01
  0.24765279E+01 -0.18349818E+01
  0.24879784E+01 -0.18356859E+01
  0.24994288E+01 -0.18361683E+01
  0.25108793E+01 -0.18364442E+01
  0.25223297E+01 -0.18365684E+01
  0.25337802E+01 -0.18366105E+01
  0.25452307E+01 -0.18366264E+01
  0.25566811E+01 -0.18366508E+01
  0.25681316E+01 -0.18367029E+01
  0.25795821E+01 -0.18367937E+01
  0.25910325E+01 -0.18369306E+01
  0.26024830E+01 -0.18371191E+01
  0.26139334E+01 -0.18373642E+01
  0.26253839E+01 -0.18376704E+01
  0.26368344E+01 -0.18380415E+01
  0.26482848E+01 -0.18384801E+01
  0.26597353E+01 -0.18389868E+01
  0.26711858E+01 -0.18395587E+01
  0.26826362E+01 -0.18401894E+01
  0.26940867E+01 -0.18408723E+01
  0.27055371E+01 -0.18416133E+01
  0.27169876E+01 -0.18424371E+01
  0.27284381E+01 -0.18433759E+01
  0.27398885E+01 -0.18444525E+01
  0.27513390E+01 -0.18456733E+01
  0.27627894E+01 -0.18473347E+01
  0.27742399E+01 -0.18490803E+01
  0.27856904E+01 -0.18507941E+01
  0.27971408E+01 -0.18526085E+01
  0.28085913E+01 -0.18545461E+01
  0.28200418E+01 -0.18565888E+01
  0.28314922E+01 -0.18587123E+01
  0.28429427E+01 -0.18608939E+01
  0.28543931E+01 -0.18631133E+01
  0.28658436E+01 -0.18653522E+01
  0.28772941E+01 -0.18675940E+01
  0.28887445E+01 -0.18698230E+01
  0.29001950E+01 -0.18720249E+01
  0.29116455E+01 -0.18741857E+01
  0.29230959E+01 -0.18762924E+01
  0.29345464E+01 -0.18783326E+01
  0.29459968E+01 -0.18802947E+01
  0.29574473E+01 -0.18821682E+01
  0.29688978E+01 -0.18839434E+01
  0.29803482E+01 -0.18856117E+01
  0.29917987E+01 -0.18871658E+01
  0.30032492E+01 -0.18885994E+01
  0.30146996E+01 -0.18899075E+01
  0.30261501E+01 -0.18910863E+01
  0.30376005E+01 -0.18921328E+01
  0.30490510E+01 -0.18930453E+01
  0.30605015E+01 -0.18938229E+01
  
  0.00000000E+00 -0.18329945E+01
  0.11387322E-01 -0.18302020E+01
  0.22774645E-01 -0.18271643E+01
  0.34161967E-01 -0.18239101E+01
  0.45549290E-01 -0.18204644E+01
  0.56936612E-01 -0.18168482E+01
  0.68323934E-01 -0.18130784E+01
  0.79711257E-01 -0.18091673E+01
  0.91098579E-01 -0.18051234E+01
  0.10248590E+00 -0.18009511E+01
  0.11387322E+00 -0.17966520E+01
  0.12526055E+00 -0.17922256E+01
  0.13664787E+00 -0.17876710E+01
  0.14803519E+00 -0.17829888E+01
  0.15942251E+00 -0.17781829E+01
  0.17080984E+00 -0.17732622E+01
  0.18219716E+00 -0.17682419E+01
  0.19358448E+00 -0.17631436E+01
  0.20497180E+00 -0.17579947E+01
  0.21635913E+00 -0.17528269E+01
  0.22774645E+00 -0.17476745E+01
  0.23913377E+00 -0.17425722E+01
  0.25052109E+00 -0.17375529E+01
  0.26190842E+00 -0.17326462E+01
  0.27329574E+00 -0.17278771E+01
  0.28468306E+00 -0.17232651E+01
  0.29607038E+00 -0.17188240E+01
  0.30745770E+00 -0.17145620E+01
  0.31884503E+00 -0.17104818E+01
  0.33023235E+00 -0.17065816E+01
  0.34161967E+00 -0.17028557E+01
  0.35300699E+00 -0.16992954E+01
  0.36439432E+00 -0.16958907E+01
  0.37578164E+00 -0.16926315E+01
  0.38716896E+00 -0.16895100E+01
  0.39855628E+00 -0.16865232E+01
  0.40994361E+00 -0.16836776E+01
  0.42133093E+00 -0.16809945E+01
  0.43271825E+00 -0.16785173E+01
  0.44410557E+00 -0.16763159E+01
  0.45549290E+00 -0.16744825E+01
  0.46688022E+00 -0.16731076E+01
  0.47826754E+00 -0.16722403E+01
  0.48965486E+00 -0.16718643E+01
  0.50104219E+00 -0.16719128E+01
  0.51242951E+00 -0.16723032E+01
  0.52381683E+00 -0.16729609E+01
  0.53520415E+00 -0.16738249E+01
  0.54659148E+00 -0.16748434E+01
  0.55797880E+00 -0.16759648E+01
  0.56936612E+00 -0.16771291E+01
  0.58075344E+00 -0.16782573E+01
  0.59214076E+00 -0.16792378E+01
  0.60352809E+00 -0.16799108E+01
  0.61491541E+00 -0.16800651E+01
  0.62630273E+00 -0.16794895E+01
  0.63769005E+00 -0.16781039E+01
  0.64907738E+00 -0.16760468E+01
  0.66046470E+00 -0.16735817E+01
  0.67185202E+00 -0.16709537E+01
  0.68323934E+00 -0.16683357E+01
  0.69462667E+00 -0.16658378E+01
  0.70601399E+00 -0.16635276E+01
  0.71740131E+00 -0.16614447E+01
  0.72878863E+00 -0.16596073E+01
  0.74017596E+00 -0.16580153E+01
  0.75156328E+00 -0.16566526E+01
  0.76295060E+00 -0.16554908E+01
  0.77433792E+00 -0.16544938E+01
  0.78572525E+00 -0.16536230E+01
  0.79711257E+00 -0.16528413E+01
  0.80849989E+00 -0.16521154E+01
  0.81988721E+00 -0.16514166E+01
  0.83127454E+00 -0.16507207E+01
  0.84266186E+00 -0.16500067E+01
  0.85404918E+00 -0.16492554E+01
  0.86543650E+00 -0.16484476E+01
  0.87682383E+00 -0.16475625E+01
  0.88821115E+00 -0.16465751E+01
  0.89959847E+00 -0.16454552E+01
  0.91098579E+00 -0.16441655E+01
  0.92237311E+00 -0.16426620E+01
  0.93376044E+00 -0.16408976E+01
  0.94514776E+00 -0.16388294E+01
  0.95653508E+00 -0.16364306E+01
  0.96792240E+00 -0.16337030E+01
  0.97930973E+00 -0.16306836E+01
  0.99069705E+00 -0.16274439E+01
  0.10020844E+01 -0.16240818E+01
  0.10134717E+01 -0.16207152E+01
  0.10248590E+01 -0.16174791E+01
  0.10362463E+01 -0.16145266E+01
  0.10476337E+01 -0.16120255E+01
  0.10590210E+01 -0.16101366E+01
  0.10704083E+01 -0.16089632E+01
  0.10817956E+01 -0.16085078E+01
  0.10931830E+01 -0.16086838E+01
  0.11045703E+01 -0.16093694E+01
  0.11159576E+01 -0.16104523E+01
  0.11273449E+01 -0.16118438E+01
  0.11387322E+01 -0.16134777E+01
  0.11387322E+01 -0.18329945E+01
  0.11501661E+01 -0.18314011E+01
  0.11616000E+01 -0.18293258E+01
  0.11730338E+01 -0.18267849E+01
  0.11844677E+01 -0.18238067E+01
  0.11959016E+01 -0.18204268E+01
  0.12073354E+01 -0.18166850E+01
  0.12187693E+01 -0.18126225E+01
  0.12302032E+01 -0.18082816E+01
  0.12416370E+01 -0.18037037E+01
  0.12530709E+01 -0.17989302E+01
  0.12645048E+01 -0.17940016E+01
  0.12759386E+01 -0.17889573E+01
  0.12873725E+01 -0.17838360E+01
  0.12988064E+01 -0.17786751E+01
  0.13102402E+01 -0.17735103E+01
  0.13216741E+01 -0.17683756E+01
  0.13331080E+01 -0.17633025E+01
  0.13445419E+01 -0.17583200E+01
  0.13559757E+01 -0.17534536E+01
  0.13674096E+01 -0.17487251E+01
  0.13788435E+01 -0.17441523E+01
  0.13902773E+01 -0.17397478E+01
  0.14017112E+01 -0.17355194E+01
  0.14131451E+01 -0.17314691E+01
  0.14245789E+01 -0.17275928E+01
  0.14360128E+01 -0.17238804E+01
  0.14474467E+01 -0.17203151E+01
  0.14588805E+01 -0.17168742E+01
  0.14703144E+01 -0.17135291E+01
  0.14817483E+01 -0.17102465E+01
  0.14931821E+01 -0.17069905E+01
  0.15046160E+01 -0.17037267E+01
  0.15160499E+01 -0.17004277E+01
  0.15274837E+01 -0.16970828E+01
  0.15389176E+01 -0.16937113E+01
  0.15503515E+01 -0.16903787E+01
  0.15617853E+01 -0.16872106E+01
  0.15732192E+01 -0.16843890E+01
  0.15846531E+01 -0.16821046E+01
  0.15960869E+01 -0.16804677E+01
  0.16075208E+01 -0.16794506E+01
  0.16189547E+01 -0.16789255E+01
  0.16303885E+01 -0.16787450E+01
  0.16418224E+01 -0.16787915E+01
  0.16532563E+01 -0.16789854E+01
  0.16646901E+01 -0.16792774E+01
  0.16761240E+01 -0.16796368E+01
  0.16875579E+01 -0.16800428E+01
  0.16989917E+01 -0.16804795E+01
  0.17104256E+01 -0.16809318E+01
  0.17218595E+01 -0.16813848E+01
  0.17332933E+01 -0.16818241E+01
  0.17447272E+01 -0.16822356E+01
  0.17561611E+01 -0.16826073E+01
  0.17675949E+01 -0.16829293E+01
