  0.16118304E+01  0.77594942E+01
  0.16233770E+01  0.76926188E+01
  0.16349237E+01  0.76260793E+01
  0.16464703E+01  0.75598935E+01
  0.16580170E+01  0.74940461E+01
  0.16695636E+01  0.74284647E+01
  0.16811103E+01  0.73629774E+01
  0.16926569E+01  0.72972446E+01
  0.17042036E+01  0.72306985E+01
  0.17157502E+01  0.71626504E+01
  0.17272969E+01  0.70927530E+01
  0.17388435E+01  0.70213717E+01
  0.17503902E+01  0.69492618E+01
  0.17619368E+01  0.68770912E+01
  0.17734835E+01  0.68053064E+01
  0.17850301E+01  0.67341851E+01
  0.17965768E+01  0.66639037E+01
  0.18081234E+01  0.65945801E+01
  0.18196701E+01  0.65262986E+01
  0.18312167E+01  0.64591233E+01
  0.18427634E+01  0.63931054E+01
  0.18543100E+01  0.63282881E+01
  0.18658567E+01  0.62647090E+01
  0.18774033E+01  0.62024014E+01
  0.18889500E+01  0.61413961E+01
  0.19004966E+01  0.60817214E+01
  0.19120432E+01  0.60234041E+01
  0.19235899E+01  0.59664695E+01
  0.19351365E+01  0.59109419E+01
  0.19466832E+01  0.58568445E+01
  0.19582298E+01  0.58041999E+01
  0.19697765E+01  0.57530301E+01
  0.19813231E+01  0.57033564E+01
  0.19928698E+01  0.56551999E+01
  0.20044164E+01  0.56085812E+01
  0.20159631E+01  0.55635208E+01
  0.20275097E+01  0.55200394E+01
  0.20390564E+01  0.54781573E+01
  0.20506030E+01  0.54378954E+01
  0.20621497E+01  0.53992750E+01
  0.20736963E+01  0.53623181E+01
  0.20852430E+01  0.53270474E+01
  0.20967896E+01  0.52934873E+01
  0.21083363E+01  0.52616633E+01
  0.21198829E+01  0.52316033E+01
  0.21314296E+01  0.52033371E+01
  0.21429762E+01  0.51768970E+01
  0.21545229E+01  0.51523177E+01
  0.21660695E+01  0.51296355E+01
  0.21776162E+01  0.51088871E+01
  0.21891628E+01  0.50901068E+01
  0.22007095E+01  0.50733233E+01
  0.22122561E+01  0.50585541E+01
  0.22238028E+01  0.50458005E+01
  0.22353494E+01  0.50350427E+01
  0.22468961E+01  0.50262373E+01
  0.22584427E+01  0.50193190E+01
  0.22699894E+01  0.50142049E+01
  0.22815360E+01  0.50108019E+01
  0.22930826E+01  0.50090138E+01
  0.23046293E+01  0.50087480E+01
  0.23161759E+01  0.50099183E+01
  0.23277226E+01  0.50124469E+01
  0.23392692E+01  0.50162632E+01
  0.23508159E+01  0.50213016E+01
  0.23623625E+01  0.50274980E+01
  0.23739092E+01  0.50347854E+01
  0.23854558E+01  0.50430898E+01
  0.23970025E+01  0.50523243E+01
  0.24085491E+01  0.50623854E+01
  0.24200958E+01  0.50731488E+01
  0.24316424E+01  0.50844684E+01
  0.24431891E+01  0.50961779E+01
  0.24547357E+01  0.51080982E+01
  0.24662824E+01  0.51200505E+01
  0.24778290E+01  0.51318736E+01
  0.24778290E+01  0.96950364E+01
  0.24893577E+01  0.96950964E+01
  0.25008863E+01  0.96955746E+01
  0.25124150E+01  0.96964716E+01
  0.25239436E+01  0.96977879E+01
  0.25354722E+01  0.96995241E+01
  0.25470009E+01  0.97016804E+01
  0.25585295E+01  0.97042572E+01
  0.25700582E+01  0.97072547E+01
  0.25815868E+01  0.97106728E+01
  0.25931155E+01  0.97145115E+01
  0.26046441E+01  0.97187704E+01
  0.26161727E+01  0.97234490E+01
  0.26277014E+01  0.97285465E+01
  0.26392300E+01  0.97340619E+01
  0.26507587E+01  0.97399937E+01
  0.26622873E+01  0.97463398E+01
  0.26738160E+01  0.97530970E+01
  0.26853446E+01  0.97602597E+01
  0.26968733E+01  0.97678133E+01
  0.27084019E+01  0.97756740E+01
  0.27199305E+01  0.97605626E+01
  0.27314592E+01  0.96870718E+01
  0.27429878E+01  0.96116118E+01
  0.27545165E+01  0.95347558E+01
  0.27660451E+01  0.94565910E+01
  0.27775738E+01  0.93771693E+01
  0.27891024E+01  0.92965311E+01
  0.28006310E+01  0.92147098E+01
  0.28121597E+01  0.91317347E+01
  0.28236883E+01  0.90476315E+01
  0.28352170E+01  0.89624238E+01
  0.28467456E+01  0.88761335E+01
  0.28582743E+01  0.87887820E+01
  0.28698029E+01  0.87003905E+01
  0.28813316E+01  0.86109804E+01
  0.28928602E+01  0.85205745E+01
  0.29043888E+01  0.84291970E+01
  0.29159175E+01  0.83368737E+01
  0.29274461E+01  0.82436332E+01
  0.29389748E+01  0.81495064E+01
  0.29505034E+01  0.80545275E+01
  0.29620321E+01  0.79587336E+01
  0.29735607E+01  0.78621657E+01
  0.29850893E+01  0.77648680E+01
  0.29966180E+01  0.76668888E+01
  0.30081466E+01  0.75682801E+01
  0.30196753E+01  0.74690978E+01
  0.30312039E+01  0.73694018E+01
  0.30427326E+01  0.72692557E+01
  0.30542612E+01  0.71687270E+01
  0.30657899E+01  0.70678869E+01
  0.30773185E+01  0.69668099E+01
  0.30888471E+01  0.68655738E+01
  
  0.00000000E+00  0.96950364E+01
  0.11499645E-01  0.96945381E+01
  0.22999289E-01  0.96930438E+01
  0.34498934E-01  0.96905557E+01
  0.45998578E-01  0.96870770E+01
  0.57498223E-01  0.96826124E+01
  0.68997867E-01  0.96771679E+01
  0.80497512E-01  0.96707506E+01
  0.91997156E-01  0.96633690E+01
  0.10349680E+00  0.96550324E+01
  0.11499645E+00  0.96457513E+01
  0.12649609E+00  0.96355370E+01
